stock,sector,sub.sector
TAL,Technology,Diversified_Commercial_Services
TGH,Technology,Diversified_Commercial_Services
URI,Technology,Diversified_Commercial_Services
ACY,Technology,Diversified_Commercial_Services
JOB,Technology,Diversified_Commercial_Services
ACTA,Technology,EDP_Services
ACXM,Technology,EDP_Services
AGYS,Technology,EDP_Services
MDRX,Technology,EDP_Services
DOX,Technology,EDP_Services
AZPN,Technology,EDP_Services
ASUR,Technology,EDP_Services
ADAT,Technology,EDP_Services
ADP,Technology,EDP_Services
BCOR,Technology,EDP_Services
BCOV,Technology,EDP_Services
CALD,Technology,EDP_Services
CARB,Technology,EDP_Services
CERN,Technology,EDP_Services
CCIH,Technology,EDP_Services
CTSH,Technology,EDP_Services
CPSI,Technology,EDP_Services
CTG,Technology,EDP_Services
COVS,Technology,EDP_Services
CSGS,Technology,EDP_Services
CSPI,Technology,EDP_Services
DTLK,Technology,EDP_Services
DMRC,Technology,EDP_Services
EBIX,Technology,EDP_Services
EFUT,Technology,EDP_Services
EPIQ,Technology,EDP_Services
EVOL,Technology,EDP_Services
FISV,Technology,EDP_Services
FIVN,Technology,EDP_Services
FORTY,Technology,EDP_Services
GLUU,Technology,EDP_Services
INOD,Technology,EDP_Services
ISSC,Technology,EDP_Services
INOV,Technology,EDP_Services
INTX,Technology,EDP_Services
IPAS,Technology,EDP_Services
JKHY,Technology,EDP_Services
DATE,Technology,EDP_Services
JIVE,Technology,EDP_Services
KONE,Technology,EDP_Services
LTRPA,Technology,EDP_Services
LTRPB,Technology,EDP_Services
LIVE,Technology,EDP_Services
MATR,Technology,EDP_Services
MENT,Technology,EDP_Services
MNDO,Technology,EDP_Services
MB,Technology,EDP_Services
MDSY,Technology,EDP_Services
TYPE,Technology,EDP_Services
NCIT,Technology,EDP_Services
NTCT,Technology,EDP_Services
OTEX,Technology,EDP_Services
PCYG,Technology,EDP_Services
PDFS,Technology,EDP_Services
PEGA,Technology,EDP_Services
PRFT,Technology,EDP_Services
PERI,Technology,EDP_Services
PFPT,Technology,EDP_Services
QSII,Technology,EDP_Services
RNWK,Technology,EDP_Services
RNVA,Technology,EDP_Services
SGMS,Technology,EDP_Services
SLP,Technology,EDP_Services
SOHU,Technology,EDP_Services
SONS,Technology,EDP_Services
STRM,Technology,EDP_Services
SPRT,Technology,EDP_Services
SYKE,Technology,EDP_Services
SYNA,Technology,EDP_Services
SNCR,Technology,EDP_Services
SYNT,Technology,EDP_Services
SYRX,Technology,EDP_Services
KEYW,Technology,EDP_Services
TZOO,Technology,EDP_Services
TSRI,Technology,EDP_Services
TCX,Technology,EDP_Services
VDSI,Technology,EDP_Services
VRNT,Technology,EDP_Services
VRSN,Technology,EDP_Services
VRSK,Technology,EDP_Services
VRTU,Technology,EDP_Services
WOWO,Technology,EDP_Services
YHOO,Technology,EDP_Services
YY,Technology,EDP_Services
ZIXI,Technology,EDP_Services
ZNGA,Technology,EDP_Services
HIVE,Technology,EDP_Services
ATHM,Technology,EDP_Services
RATE,Technology,EDP_Services
BITA,Technology,EDP_Services
CACI,Technology,EDP_Services
CSLT,Technology,EDP_Services
CBR,Technology,EDP_Services
CSC,Technology,EDP_Services
CVG,Technology,EDP_Services
CLGX,Technology,EDP_Services
DMD,Technology,EDP_Services
DWRE,Technology,EDP_Services
DST,Technology,EDP_Services
EPAM,Technology,EDP_Services
EVTC,Technology,EDP_Services
EVDY,Technology,EDP_Services
GIMO,Technology,EDP_Services
GLOB,Technology,EDP_Services
GDDY,Technology,EDP_Services
IMS,Technology,EDP_Services
BLOX,Technology,EDP_Services
INFY,Technology,EDP_Services
LOCK,Technology,EDP_Services
LXFT,Technology,EDP_Services
MRIN,Technology,EDP_Services
OOMA,Technology,EDP_Services
PRO,Technology,EDP_Services
QIHU,Technology,EDP_Services
RENN,Technology,EDP_Services
RNG,Technology,EDP_Services
SAIC,Technology,EDP_Services
SSTK,Technology,EDP_Services
SFUN,Technology,EDP_Services
UIS,Technology,EDP_Services
WIT,Technology,EDP_Services
WDAY,Technology,EDP_Services
ZEN,Technology,EDP_Services
ETAK,Technology,EDP_Services
WYY,Technology,EDP_Services
ELTK,Technology,Electrical_Products
FLEX,Technology,Electrical_Products
KE,Technology,Electrical_Products
MFLX,Technology,Electrical_Products
PLXS,Technology,Electrical_Products
SANM,Technology,Electrical_Products
SGMA,Technology,Electrical_Products
SMTX,Technology,Electrical_Products
TTMI,Technology,Electrical_Products
BHE,Technology,Electrical_Products
CLS,Technology,Electrical_Products
CTS,Technology,Electrical_Products
JBL,Technology,Electrical_Products
PKE,Technology,Electrical_Products
SPA,Technology,Electrical_Products
IEC,Technology,Electrical_Products
DRAM,Technology,Electronic_Components
NTAP,Technology,Electronic_Components
QBAK,Technology,Electronic_Components
SNDK,Technology,Electronic_Components
STX,Technology,Electronic_Components
WDC,Technology,Electronic_Components
EMC,Technology,Electronic_Components
IMN,Technology,Electronic_Components
NMBL,Technology,Electronic_Components
PSTG,Technology,Electronic_Components
QTM,Technology,Electronic_Components
VMEM,Technology,Electronic_Components
AIXG,Technology,Industrial_Machinery_Components
ASYS,Technology,Industrial_Machinery_Components
ASML,Technology,Industrial_Machinery_Components
ACLS,Technology,Industrial_Machinery_Components
BRKS,Technology,Industrial_Machinery_Components
CLNT,Technology,Industrial_Machinery_Components
CVV,Technology,Industrial_Machinery_Components
ERII,Technology,Industrial_Machinery_Components
IVAC,Technology,Industrial_Machinery_Components
KTEC,Technology,Industrial_Machinery_Components
LRCX,Technology,Industrial_Machinery_Components
LECO,Technology,Industrial_Machinery_Components
MNGA,Technology,Industrial_Machinery_Components
MNTX,Technology,Industrial_Machinery_Components
MTSN,Technology,Industrial_Machinery_Components
PFIN,Technology,Industrial_Machinery_Components
MIDD,Technology,Industrial_Machinery_Components
TWIN,Technology,Industrial_Machinery_Components
UTEK,Technology,Industrial_Machinery_Components
VECO,Technology,Industrial_Machinery_Components
WSCI,Technology,Industrial_Machinery_Components
ZBRA,Technology,Industrial_Machinery_Components
AT,Technology,Industrial_Machinery_Components
CW,Technology,Industrial_Machinery_Components
DOV,Technology,Industrial_Machinery_Components
GHM,Technology,Industrial_Machinery_Components
ITW,Technology,Industrial_Machinery_Components
JBT,Technology,Industrial_Machinery_Components
KAI,Technology,Industrial_Machinery_Components
MCRN,Technology,Industrial_Machinery_Components
RXN,Technology,Industrial_Machinery_Components
SXI,Technology,Industrial_Machinery_Components
TNC,Technology,Industrial_Machinery_Components
CVR,Technology,Industrial_Machinery_Components
LIQT,Technology,Industrial_Machinery_Components
BBSI,Technology,Professional_Services
CCRN,Technology,Professional_Services
HSON,Technology,Professional_Services
KELYA,Technology,Professional_Services
KELYB,Technology,Professional_Services
KFRC,Technology,Professional_Services
RCMT,Technology,Professional_Services
STAF,Technology,Professional_Services
TTEC,Technology,Professional_Services
AHS,Technology,Professional_Services
CDI,Technology,Professional_Services
NSP,Technology,Professional_Services
MAN,Technology,Professional_Services
MWW,Technology,Professional_Services
ASGN,Technology,Professional_Services
RHI,Technology,Professional_Services
SRT,Technology,Professional_Services
TMH,Technology,Professional_Services
TBI,Technology,Professional_Services
ZPIN,Technology,Professional_Services
BGSF,Technology,Professional_Services
VISI,Technology,Professional_Services
AVNW,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
CAMP,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
CRNT,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
COMM,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
CMTL,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
DGLY,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
SATS,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
WATT,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
ERIC,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
GILT,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
HLIT,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
KVHI,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
LORL,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
MITL,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
PRKR,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
PCTI,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
PNTR,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
QCOM,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
SEAC,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
SGOC,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
SWIR,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
SOFO,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
SCON,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
TCCO,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
UBNT,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
VSAT,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
LLL,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
MSI,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
NOK,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
DCM,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
RLD,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
YOKU,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
WGA,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
BDR,Technology,RadioAndTelevisionBroadcastingAndCommunicationsEquipment
PLUS,Technology,Retail_Computer_Software_Peripheral_Equipment
SCSC,Technology,Retail_Computer_Software_Peripheral_Equipment
SPDC,Technology,Retail_Computer_Software_Peripheral_Equipment
TECD,Technology,Retail_Computer_Software_Peripheral_Equipment
WSTG,Technology,Retail_Computer_Software_Peripheral_Equipment
IM,Technology,Retail_Computer_Software_Peripheral_Equipment
SNX,Technology,Retail_Computer_Software_Peripheral_Equipment
ACTS,Technology,Semiconductors
IOTS,Technology,Semiconductors
AMD,Technology,Semiconductors
AFOP,Technology,Semiconductors
AOSL,Technology,Semiconductors
AMBA,Technology,Semiconductors
AMKR,Technology,Semiconductors
ANAD,Technology,Semiconductors
ADI,Technology,Semiconductors
ATNY,Technology,Semiconductors
AMAT,Technology,Semiconductors
AMCC,Technology,Semiconductors
AAOI,Technology,Semiconductors
ARMH,Technology,Semiconductors
ASTI,Technology,Semiconductors
ATML,Technology,Semiconductors
AVGO,Technology,Semiconductors
AXTI,Technology,Semiconductors
CCMP,Technology,Semiconductors
CSIQ,Technology,Semiconductors
CAVM,Technology,Semiconductors
CEVA,Technology,Semiconductors
CSUN,Technology,Semiconductors
IMOS,Technology,Semiconductors
CRUS,Technology,Semiconductors
CREE,Technology,Semiconductors
CY,Technology,Semiconductors
DIOD,Technology,Semiconductors
DSPG,Technology,Semiconductors
EMKR,Technology,Semiconductors
ENPH,Technology,Semiconductors
FCS,Technology,Semiconductors
FNSR,Technology,Semiconductors
FSLR,Technology,Semiconductors
FORM,Technology,Semiconductors
GSIT,Technology,Semiconductors
HQCL,Technology,Semiconductors
HIMX,Technology,Semiconductors
IDTI,Technology,Semiconductors
INTC,Technology,Semiconductors
IMI,Technology,Semiconductors
ISIL,Technology,Semiconductors
IPGP,Technology,Semiconductors
IXYS,Technology,Semiconductors
JASO,Technology,Semiconductors
KOPN,Technology,Semiconductors
KLIC,Technology,Semiconductors
LSCC,Technology,Semiconductors
LPTH,Technology,Semiconductors
LLTC,Technology,Semiconductors
MTSI,Technology,Semiconductors
MXIM,Technology,Semiconductors
MLNX,Technology,Semiconductors
MCHP,Technology,Semiconductors
MU,Technology,Semiconductors
MSCC,Technology,Semiconductors
MPWR,Technology,Semiconductors
MOSY,Technology,Semiconductors
MRVC,Technology,Semiconductors
NLST,Technology,Semiconductors
NVEC,Technology,Semiconductors
NVDA,Technology,Semiconductors
NXPI,Technology,Semiconductors
OIIM,Technology,Semiconductors
OCLR,Technology,Semiconductors
ON,Technology,Semiconductors
OTIV,Technology,Semiconductors
OSIS,Technology,Semiconductors
PLAB,Technology,Semiconductors
PXLW,Technology,Semiconductors
PMCS,Technology,Semiconductors
POWI,Technology,Semiconductors
QRVO,Technology,Semiconductors
QUIK,Technology,Semiconductors
RMBS,Technology,Semiconductors
RESN,Technology,Semiconductors
RBCN,Technology,Semiconductors
LEDS,Technology,Semiconductors
SMTC,Technology,Semiconductors
SIGM,Technology,Semiconductors
SLAB,Technology,Semiconductors
SIMO,Technology,Semiconductors
SPIL,Technology,Semiconductors
SWKS,Technology,Semiconductors
SEDG,Technology,Semiconductors
SEMI,Technology,Semiconductors
SPCB,Technology,Semiconductors
TSRA,Technology,Semiconductors
TXN,Technology,Semiconductors
TSEM,Technology,Semiconductors
UCTT,Technology,Semiconductors
VIAV,Technology,Semiconductors
XLNX,Technology,Semiconductors
ASX,Technology,Semiconductors
ATE,Technology,Semiconductors
AUO,Technology,Semiconductors
DQ,Technology,Semiconductors
EXAR,Technology,Semiconductors
IPHI,Technology,Semiconductors
INVN,Technology,Semiconductors
JKS,Technology,Semiconductors
KYO,Technology,Semiconductors
MX,Technology,Semiconductors
MXL,Technology,Semiconductors
NPTN,Technology,Semiconductors
SOL,Technology,Semiconductors
SMI,Technology,Semiconductors
SQNS,Technology,Semiconductors
STM,Technology,Semiconductors
SUNE,Technology,Semiconductors
TSM,Technology,Semiconductors
TSL,Technology,Semiconductors
UMC,Technology,Semiconductors
YGE,Technology,Semiconductors
GIG,Technology,Semiconductors
JCOM,Technology,TelecommunicationsEquipment
KZ,Technology,TelecommunicationsEquipment
OMAB,Transportation,Aerospace
PAC,Transportation,Aerospace
ASR,Transportation,Aerospace
AIRT,Transportation,Air_Freight_Delivery_Services
ATSG,Transportation,Air_Freight_Delivery_Services
ALGT,Transportation,Air_Freight_Delivery_Services
AAL,Transportation,Air_Freight_Delivery_Services
HA,Transportation,Air_Freight_Delivery_Services
JBLU,Transportation,Air_Freight_Delivery_Services
RJET,Transportation,Air_Freight_Delivery_Services
RYAAY,Transportation,Air_Freight_Delivery_Services
SKYW,Transportation,Air_Freight_Delivery_Services
SAVE,Transportation,Air_Freight_Delivery_Services
VA,Transportation,Air_Freight_Delivery_Services
ALK,Transportation,Air_Freight_Delivery_Services
AVH,Transportation,Air_Freight_Delivery_Services
CEA,Transportation,Air_Freight_Delivery_Services
ZNH,Transportation,Air_Freight_Delivery_Services
VLRS,Transportation,Air_Freight_Delivery_Services
CPA,Transportation,Air_Freight_Delivery_Services
DAL,Transportation,Air_Freight_Delivery_Services
FDX,Transportation,Air_Freight_Delivery_Services
GOL,Transportation,Air_Freight_Delivery_Services
LFL,Transportation,Air_Freight_Delivery_Services
LUV,Transportation,Air_Freight_Delivery_Services
UAL,Transportation,Air_Freight_Delivery_Services
CPLP,Transportation,Marine_Transportation
DCIX,Transportation,Marine_Transportation
DRYS,Transportation,Marine_Transportation
ESEA,Transportation,Marine_Transportation
FREE,Transportation,Marine_Transportation
GLBS,Transportation,Marine_Transportation
PRGN,Transportation,Marine_Transportation
SHIP,Transportation,Marine_Transportation
SBLK,Transportation,Marine_Transportation
GASS,Transportation,Marine_Transportation
TOPS,Transportation,Marine_Transportation
ULTR,Transportation,Marine_Transportation
ASC,Transportation,Marine_Transportation
CMRE,Transportation,Marine_Transportation
DAC,Transportation,Marine_Transportation
DHT,Transportation,Marine_Transportation
DSX,Transportation,Marine_Transportation
